sample_id,national_id,name,location_link,site,us_state,type,subtypes,Area,rating,has_name,CH_name,source
3229,4174,Eastern Panda,"https://www.google.com/maps/place/Eastern+Panda/@38.973439899999995,-76.8459469,14z/data=!4m8!1m2!2m1!1sEastern+Panda!3m4!1s0x89b7c1ec62b5e281:0xc629cd243c81a923!8m2!3d38.973439899999995!4d-76.8459469",http://www.easternpandalanham.com/,Maryland,Chinese restaurant,"Chinese restaurant, Asian restaurant, Delivery Restaurant",2,3.7,0,,
3230,32978,Egg Roll King,"https://www.google.com/maps/place/Egg+Roll+King/@37.6837673,-97.3559197,14z/data=!4m8!1m2!2m1!1sEgg+Roll+King!3m4!1s0x87bae15e6f3f4c6b:0xf905b07152db23ca!8m2!3d37.6837673!4d-97.3559197",https://m.facebook.com/pages/Egg-Roll-King/159838074045039,Kansas,Chinese restaurant,Chinese restaurant,2,4.5,0,,
3231,28621,China Wind,"https://www.google.com/maps/place/China+Wind/@38.6859027,-85.7829048,14z/data=!4m8!1m2!2m1!1sChina+Wind!3m4!1s0x886bda6beccb3bed:0xbf404e747d11779d!8m2!3d38.6859027!4d-85.7829048",,Indiana,Chinese restaurant,"Chinese restaurant, Restaurant",1,4.2,1,中国风,"https://www.google.com/maps/place/China+Wind/@38.6859027,-85.782864,8a,54.2y/data=!3m8!1e2!3m6!1sAF1QipMPrWNYFR0NkYvvcpDnOsHPd_RmTAyimJnaSSMs!2e10!3e12!6shttps:%2F%2Flh5.googleusercontent.com%2Fp%2FAF1QipMPrWNYFR0NkYvvcpDnOsHPd_RmTAyimJnaSSMs%3Dw203-h172-k-no!7i2886!8i2459!4m17!1m7!3m6!1s0x886bda6beccb3bed:0xbf404e747d11779d!2sChina+Wind!8m2!3d38.6859027!4d-85.7829048!16s%2Fg%2F11c6ps8rw4!3m8!1s0x886bda6beccb3bed:0xbf404e747d11779d!8m2!3d38.6859027!4d-85.7829048!10e5!14m1!1BCgIgAQ!16s%2Fg%2F11c6ps8rw4?entry=ttu"
3232,2799,Chin Chin Johnson Ferry,"https://www.google.com/maps/place/Chin+Chin+Johnson+Ferry/@33.9638712,-84.4121153,14z/data=!4m8!1m2!2m1!1sChin+Chin+Johnson+Ferry!3m4!1s0x88f50dc4a2cf337f:0x6c7d88cd4dac876c!8m2!3d33.9638712!4d-84.4121153",https://chinchinmarietta.kwickmenu.com/index.php,Georgia,Chinese restaurant,"Chinese restaurant, Asian restaurant, Delivery Restaurant, Restaurant",2,4,1,菁菁,"https://www.google.com/maps/place/Chin+Chin+Johnson+Ferry/@33.9637769,-84.4120477,3a,75y,342.09h,94.94t/data=!3m6!1e1!3m4!1sLoZxb-dv0gNxQXu1Smfo7Q!2e0!7i13312!8i6656!4m17!1m7!3m6!1s0x88f50dc4a2cf337f:0x6c7d88cd4dac876c!2sChin+Chin+Johnson+Ferry!8m2!3d33.9638712!4d-84.4121153!16s%2Fg%2F1tzlzt8b!3m8!1s0x88f50dc4a2cf337f:0x6c7d88cd4dac876c!8m2!3d33.9638712!4d-84.4121153!10e5!14m1!1BCgIgARICCAI!16s%2Fg%2F1tzlzt8b?entry=ttu"
3233,2007,Beijing Chinese Restaurant,"https://www.google.com/maps/place/Beijing+Chinese+Restaurant/@28.0429705,-81.9896746,14z/data=!4m8!1m2!2m1!1sBeijing+Chinese+Restaurant!3m4!1s0x88dd388cc167a66b:0x54fece17927cfae3!8m2!3d28.0429705!4d-81.9896746",,Florida,Chinese restaurant,Chinese restaurant,2,4.1,1,北京,"https://www.google.com/maps/place/Beijing+Chinese+Restaurant/@28.0429705,-81.9896746,3a,75y,90t/data=!3m8!1e2!3m6!1sAF1QipN_JqW73MNuPTYLJtkO-2p3E_3z5rxYUZaPj3u4!2e10!3e12!6shttps:%2F%2Flh5.googleusercontent.com%2Fp%2FAF1QipN_JqW73MNuPTYLJtkO-2p3E_3z5rxYUZaPj3u4%3Dw203-h133-k-no!7i3759!8i2478!4m17!1m7!3m6!1s0x88dd388cc167a66b:0x54fece17927cfae3!2sBeijing+Chinese+Restaurant!8m2!3d28.0429705!4d-81.9896746!16s%2Fg%2F1tj8b70v!3m8!1s0x88dd388cc167a66b:0x54fece17927cfae3!8m2!3d28.0429705!4d-81.9896746!10e5!14m1!1BCgIYIQ!16s%2Fg%2F1tj8b70v?entry=ttu"
3234,27984,Naing's Garden,"https://www.google.com/maps/place/Naing%27s+Garden/@39.5265238,-84.3895716,14z/data=!4m8!1m2!2m1!1sNaing%27s+Garden!3m4!1s0x8840677a72e3304f:0x34f0fccf61b74bcf!8m2!3d39.5265238!4d-84.3895716",,Ohio,Chinese restaurant,Chinese restaurant,1,4,0,,
3235,11880,China King,"https://www.google.com/maps/place/China+King/@40.7725612,-73.0070988,14z/data=!4m8!1m2!2m1!1sChina+King!3m4!1s0x89e848d9ac57ba35:0xde9a03a01ba733ba!8m2!3d40.7725612!4d-73.0070988",http://www.nychinaking.com/,New York,Chinese restaurant,"Chinese restaurant, Chinese takeaway, Restaurant",2,4.2,1,皇厨,"https://www.google.com/maps/place/China+King/@40.7725789,-73.0075211,3a,15.5y,102.64h,91.1t/data=!3m6!1e1!3m4!1sQMJJ1PapQpgNkBZ3K7iD6w!2e0!7i16384!8i8192!4m17!1m7!3m6!1s0x89e848d9ac57ba35:0xde9a03a01ba733ba!2sChina+King!8m2!3d40.7725612!4d-73.0070988!16s%2Fg%2F1thqbx60!3m8!1s0x89e848d9ac57ba35:0xde9a03a01ba733ba!8m2!3d40.7725612!4d-73.0070988!10e5!14m1!1BCgIgARICCAI!16s%2Fg%2F1thqbx60?entry=ttu"
3236,6179,Hop Sing,"https://www.google.com/maps/place/Hop+Sing/@44.5062602,-73.1362673,14z/data=!4m8!1m2!2m1!1sHop+Sing!3m4!1s0x4cca774c898c4bf5:0xda354e99c61c8dc7!8m2!3d44.5062602!4d-73.1362673",https://www.hopsingvt.com/,Vermont,Chinese restaurant,Chinese restaurant,2,3.9,1,合诚,"https://www.google.com/maps/place/Hop+Sing/@44.5060673,-73.1359545,3a,75y,90t/data=!3m8!1e2!3m6!1sAF1QipOO3um1MMBqeyjVzh95PH_LEoCWUiAwrFa2V6yt!2e10!3e12!6shttps:%2F%2Flh5.googleusercontent.com%2Fp%2FAF1QipOO3um1MMBqeyjVzh95PH_LEoCWUiAwrFa2V6yt%3Dw152-h86-k-no!7i4656!8i2620!4m15!1m7!3m6!1s0x4cca774c898c4bf5:0xda354e99c61c8dc7!2sHop+Sing!8m2!3d44.5062602!4d-73.1362673!16s%2Fg%2F1tf3b4tf!3m6!1s0x4cca774c898c4bf5:0xda354e99c61c8dc7!8m2!3d44.5062602!4d-73.1362673!10e5!16s%2Fg%2F1tf3b4tf?entry=ttu"
3237,23852,Yummy Time,"https://www.google.com/maps/place/Yummy+Time/@37.5197088,-121.99287439999999,14z/data=!4m8!1m2!2m1!1sYummy+Time!3m4!1s0x808fbf585341560f:0x75b7fc2ef0f15bfc!8m2!3d37.5197088!4d-121.99287439999999",http://www.yummytimenewark.com/,California,Chinese restaurant,Chinese restaurant,2,5,1,美味时光,"https://www.google.com/maps/place/Yummy+Time/@37.5197088,-121.9928744,3a,75y,90t/data=!3m8!1e2!3m6!1sAF1QipO8_w5tPbFrW4VZRNvIDBjENEmStB3porX1J-cG!2e10!3e12!6shttps:%2F%2Flh5.googleusercontent.com%2Fp%2FAF1QipO8_w5tPbFrW4VZRNvIDBjENEmStB3porX1J-cG%3Dw114-h86-k-no!7i4032!8i3024!4m15!1m7!3m6!1s0x808fbf585341560f:0x75b7fc2ef0f15bfc!2sYummy+Time!8m2!3d37.5197088!4d-121.9928744!16s%2Fg%2F11sthy6l2l!3m6!1s0x808fbf585341560f:0x75b7fc2ef0f15bfc!8m2!3d37.5197088!4d-121.9928744!10e5!16s%2Fg%2F11sthy6l2l?entry=ttu"
3238,30848,Golden Fortune Chinese Restaurant,"https://www.google.com/maps/place/Golden+Fortune+Chinese+Restaurant/@44.0880813,-103.19251349999999,14z/data=!4m8!1m2!2m1!1sGolden+Fortune+Chinese+Restaurant!3m4!1s0x877d5d4becf53f65:0x35119a73f71c4457!8m2!3d44.0880813!4d-103.19251349999999",https://www.goldenfortunechineserapidcity.com/,South Dakota,Chinese restaurant,"Chinese restaurant, Buffet restaurant, Restaurant",2,3.8,0,,
3239,22869,Jasmine Tea House,"https://www.google.com/maps/place/Jasmine+Tea+House/@37.7445857,-122.4201717,14z/data=!4m8!1m2!2m1!1sJasmine+Tea+House!3m4!1s0x808f7e4311314a05:0xb809d346ac4d431a!8m2!3d37.7445857!4d-122.4201717",https://www.jasmineteahousesf.com/,California,Chinese restaurant,"Chinese restaurant, Delivery Restaurant, Tea house",2,4.3,1,茶室,"https://www.google.com/maps/place/Jasmine+Tea+House/@37.7445857,-122.4201717,3a,75y,90t/data=!3m8!1e2!3m6!1si507kbsNthoAAAQfCOJoFg!2e0!3e3!6shttps:%2F%2Flh3.googleusercontent.com%2Fgps-proxy%2FAF-Tc0Svr3rAWjAJTjdIvVYVOmdC5S1NaGjZjTf8IWDa_FkljFcwSX7dm6dZNtzHHB5Y2prvGxRcOqF6pn1coocm4yBudOJEwpX1CteKrZaWugGvHb0LRPSuikOR_ZIqxFnBf-uxsZHlGo8EjELx-mP5mz0F-zBYbL3rrkdE_Fs3rbp1A6GhfGfUIJUR4UIJy9BozzW86lo%3Dw203-h114-k-no!7i2844!8i1600!4m15!1m7!3m6!1s0x808f7e4311314a05:0xb809d346ac4d431a!2sJasmine+Tea+House!8m2!3d37.7445857!4d-122.4201717!16s%2Fg%2F1tdprx9y!3m6!1s0x808f7e4311314a05:0xb809d346ac4d431a!8m2!3d37.7445857!4d-122.4201717!10e5!16s%2Fg%2F1tdprx9y?entry=ttu"
3240,6979,China Palace Restaurant,"https://www.google.com/maps/place/China+Palace+Restaurant/@37.808265,-80.435954,14z/data=!4m8!1m2!2m1!1sChina+Palace+Restaurant!3m4!1s0x884c477719bab617:0xbbc6c25f55f64620!8m2!3d37.808265!4d-80.435954",,West Virginia,Chinese restaurant,"Chinese restaurant, Restaurant",0,3.8,1,华星,"https://www.google.com/maps/place/China+Palace+Restaurant/@37.8080063,-80.4357663,3a,15y,369.03h,93.25t/data=!3m6!1e1!3m4!1sVNp4DkwQn85zhlUAsIyXRQ!2e0!7i16384!8i8192!4m12!1m2!2m1!1sChina+Palace+Restaurant!3m8!1s0x884c477719bab617:0xbbc6c25f55f64620!8m2!3d37.808265!4d-80.435954!10e5!14m1!1BCgIgARICCAI!16s%2Fg%2F1tgw5qm4?entry=ttu"
3241,16159,Cafe Ambrosia,"https://www.google.com/maps/place/Cafe+Ambrosia/@39.6085274,-104.7424777,14z/data=!4m8!1m2!2m1!1sCafe+Ambrosia!3m4!1s0x876c8d4fd6230c9b:0x661cb91628232a65!8m2!3d39.6085274!4d-104.7424777",https://www.cafeambrosia-co.com/,Colorado,Chinese restaurant,"Chinese restaurant, Asian restaurant, Thai restaurant",2,4.1,0,,
3242,6796,Hong Kong Chef,"https://www.google.com/maps/place/Hong+Kong+Chef/@40.3128327,-75.3134347,14z/data=!4m8!1m2!2m1!1sHong+Kong+Chef!3m4!1s0x89c6a046e54482b9:0x4e65bebf4543ccac!8m2!3d40.3128327!4d-75.3134347",http://www.hongkongchefsouderton.com/?utm_source=gmb,Pennsylvania,Chinese restaurant,"Chinese restaurant, Delivery Restaurant",2,4.1,0,,
3243,32008,Hong Kong House,"https://www.google.com/maps/place/Hong+Kong+House/@38.904272299999995,-90.149828,14z/data=!4m8!1m2!2m1!1sHong+Kong+House!3m4!1s0x87df435553bf636d:0x632a0ff00b4687c5!8m2!3d38.904272299999995!4d-90.149828",https://www.hongkonghouseonline.com/,Illinois,Chinese restaurant,Chinese restaurant,2,4.1,0,,
3244,25838,New Chinese Garden Restaurant,"https://www.google.com/maps/place/New+Chinese+Garden+Restaurant/@21.3964261,-157.744115,14z/data=!4m8!1m2!2m1!1sNew+Chinese+Garden+Restaurant!3m4!1s0x7c0014db8b678e31:0x451724d1bf6e2267!8m2!3d21.3964261!4d-157.744115",,Hawaii,Chinese restaurant,Chinese restaurant,1,4,1,新中国园酒家,"https://www.google.com/maps/place/New+Chinese+Garden+Restaurant/@21.3961657,-157.744256,3a,43.4y,40.33h,86.79t/data=!3m6!1e1!3m4!1sVRUk8d2wcT_kUt3R1JroKA!2e0!7i13312!8i6656!4m17!1m7!3m6!1s0x7c0014db8b678e31:0x451724d1bf6e2267!2sNew+Chinese+Garden+Restaurant!8m2!3d21.3964261!4d-157.744115!16s%2Fg%2F1vr1wvn6!3m8!1s0x7c0014db8b678e31:0x451724d1bf6e2267!8m2!3d21.3964261!4d-157.744115!10e5!14m1!1BCgIgARICCAI!16s%2Fg%2F1vr1wvn6?entry=ttu"
3245,9188,Pan's Garden,"https://www.google.com/maps/place/Pan%27s+Garden/@39.7998847,-75.16088309999999,14z/data=!4m8!1m2!2m1!1sPan%27s+Garden!3m4!1s0x89c6da8730074657:0xd6b68fb5bb926598!8m2!3d39.7998847!4d-75.16088309999999",,New Jersey,Chinese restaurant,"Chinese restaurant, Asian restaurant",2,3.3,0,,
3246,19034,Chopstix,"https://www.google.com/maps/place/Chopstix/@25.9416048,-97.430409,14z/data=!4m8!1m2!2m1!1sChopstix!3m4!1s0x866fbe06fa839ec7:0xee57a9673a0decbe!8m2!3d25.9416048!4d-97.430409",http://www.chopstix.us/,Texas,Chinese restaurant,"Chinese restaurant, Asian restaurant, Restaurant",2,4.2,0,,
3247,29098,Jade Tiki Chinese Restaurant,"https://www.google.com/maps/place/Jade+Tiki+Chinese+Restaurant/@42.630371,-83.05301659999999,14z/data=!4m8!1m2!2m1!1sJade+Tiki+Chinese+Restaurant!3m4!1s0x8824dd1473fc460f:0x1fbe7de00fb61beb!8m2!3d42.630371!4d-83.05301659999999",http://jadetiki.weebly.com/,Michigan,Chinese restaurant,Chinese restaurant,2,3.7,1,翠宫,"https://www.google.com/maps/place/Jade+Tiki+Chinese+Restaurant/@42.6303528,-83.0528386,3a,75y,278.16h,90t/data=!3m6!1e1!3m4!1s0h6podYhQ6l-hoaIkgMRsA!2e0!7i16384!8i8192!4m17!1m7!3m6!1s0x8824dd1473fc460f:0x1fbe7de00fb61beb!2sJade+Tiki+Chinese+Restaurant!8m2!3d42.630371!4d-83.0530166!16s%2Fg%2F1pt_0rhgd!3m8!1s0x8824dd1473fc460f:0x1fbe7de00fb61beb!8m2!3d42.630371!4d-83.0530166!10e5!14m1!1BCgIgARICCAI!16s%2Fg%2F1pt_0rhgd?entry=ttu"
3248,2918,Great Wall Chinese Restaurant,"https://www.google.com/maps/place/Great+Wall+Chinese+Restaurant/@33.687258,-84.309303,14z/data=!4m8!1m2!2m1!1sGreat+Wall+Chinese+Restaurant!3m4!1s0x88f500356adb1eb9:0x79e568523ee3aeb6!8m2!3d33.687258!4d-84.309303",,Georgia,Chinese restaurant,"Chinese restaurant, Takeout Restaurant",2,3.4,0,,
3249,26116,Pho May,"https://www.google.com/maps/place/Pho+May/@37.993558,-122.1310092,14z/data=!4m8!1m2!2m1!1sPho+May!3m4!1s0x8085650acbb1e40b:0x5266f30d06a117c7!8m2!3d37.993558!4d-122.1310092",http://pho-may-vietnamese.keeq.io/,California,Chinese restaurant,"Chinese restaurant, Vietnamese restaurant",2,4.4,0,,
3250,27671,Taydo Vietnamese & Chinese,"https://www.google.com/maps/place/Taydo+Vietnamese+%26+Chinese/@41.4043849,-81.7699426,14z/data=!4m8!1m2!2m1!1sTaydo+Vietnamese+%26+Chinese!3m4!1s0x8830eea2ec4fc519:0x2be74051dc42327a!8m2!3d41.4043849!4d-81.7699426",https://www.taydoparma.com/,Ohio,Chinese restaurant,"Chinese restaurant, Vietnamese restaurant, Restaurant",2,4.6,0,,
3251,30895,J and J Chinese Delivery,"https://www.google.com/maps/place/J+and+J+Chinese+Delivery/@46.851104,-102.79125499999999,14z/data=!4m8!1m2!2m1!1sJ+and+J+Chinese+Delivery!3m4!1s0x532609d6af9c4bf3:0x4873cbc24142df9f!8m2!3d46.851104!4d-102.79125499999999",https://www.facebook.com/J-J-Chinese-Cafe-213198556101473/,North Dakota,Chinese restaurant,Chinese restaurant,1,3.5,0,,
3252,19164,Chopsticks Chinese Restaurant,"https://www.google.com/maps/place/Chopsticks+Chinese+Restaurant/@29.4891278,-98.58311049999999,14z/data=!4m8!1m2!2m1!1sChopsticks+Chinese+Restaurant!3m4!1s0x865c5de80888d1b1:0xb6900021f64a502!8m2!3d29.4891278!4d-98.58311049999999",http://www.chopsticksbuffetsa.com/,Texas,Chinese restaurant,"Chinese restaurant, Buffet restaurant, Restaurant",2,4.3,0,,
3253,2497,Sunflower,"https://www.google.com/maps/place/Sunflower/@34.5851901,-83.7621487,14z/data=!4m8!1m2!2m1!1sSunflower!3m4!1s0x885f4f61ca30565f:0x2ccfe072a2b7362d!8m2!3d34.5851901!4d-83.7621487",,Georgia,Chinese restaurant,"Chinese restaurant, Japanese restaurant, Restaurant",1,4.2,1,日升,"https://www.google.com/maps/place/Sunflower/@34.5851901,-83.7621487,3a,75y,90t/data=!3m8!1e2!3m6!1sAF1QipOs6T10MBn2aXe-tePaA_MYM0SIacvVAq9qRk57!2e10!3e12!6shttps:%2F%2Flh5.googleusercontent.com%2Fp%2FAF1QipOs6T10MBn2aXe-tePaA_MYM0SIacvVAq9qRk57%3Dw203-h270-k-no!7i2448!8i3264!4m17!1m7!3m6!1s0x885f4f61ca30565f:0x2ccfe072a2b7362d!2sSunflower!8m2!3d34.5851901!4d-83.7621487!16s%2Fg%2F1tfczjvc!3m8!1s0x885f4f61ca30565f:0x2ccfe072a2b7362d!8m2!3d34.5851901!4d-83.7621487!10e5!14m1!1BCgIYIQ!16s%2Fg%2F1tfczjvc?entry=ttu"
3254,580,Square Garden Chinese Restaurant,"https://www.google.com/maps/place/Square+Garden+Chinese+Restaurant/@39.7534972,-75.5377417,14z/data=!4m8!1m2!2m1!1sSquare+Garden+Chinese+Restaurant!3m4!1s0x89c6fd305c4b9951:0xb5e8b543bb194032!8m2!3d39.7534972!4d-75.5377417",https://order.online/store/square-garden-1737699,Delaware,Chinese restaurant,"Chinese restaurant, Delivery Restaurant",2,4,1,方园,"https://www.google.com/maps/place/Square+Garden+Chinese+Restaurant/@39.7536114,-75.5377911,3a,75y,161.15h,90t/data=!3m6!1e1!3m4!1scHBRnbPDcyLeZ9vlmZCuzA!2e0!7i16384!8i8192!4m17!1m7!3m6!1s0x89c6fd305c4b9951:0xb5e8b543bb194032!2sSquare+Garden+Chinese+Restaurant!8m2!3d39.7534972!4d-75.5377417!16s%2Fg%2F1w4f91nv!3m8!1s0x89c6fd305c4b9951:0xb5e8b543bb194032!8m2!3d39.7534972!4d-75.5377417!10e5!14m1!1BCgIgARICCAI!16s%2Fg%2F1w4f91nv?entry=ttu"
3255,26536,Happy Face Restaurant,"https://www.google.com/maps/place/Happy+Face+Restaurant/@59.601926,-151.4208193,14z/data=!4m8!1m2!2m1!1sHappy+Face+Restaurant!3m4!1s0x56c12c1aad922d19:0x6cb14032971aa9a3!8m2!3d59.601926!4d-151.4208193",,Alaska,Chinese restaurant,"Chinese restaurant, Seafood restaurant",0,4,0,,
3256,19597,China Garden,"https://www.google.com/maps/place/China+Garden/@35.846641,-86.44343099999999,14z/data=!4m8!1m2!2m1!1sChina+Garden!3m4!1s0x8863f7b7111f4e61:0x6cc7ef94e12275fc!8m2!3d35.846641!4d-86.44343099999999",http://www.chinagarden-tn.com/,Tennessee,Chinese restaurant,Chinese restaurant,2,3.9,0,,
3257,5567,China House Restaurant,"https://www.google.com/maps/place/China+House+Restaurant/@40.0744282,-76.3259393,14z/data=!4m8!1m2!2m1!1sChina+House+Restaurant!3m4!1s0x89c6239b023dd411:0xb0484f8a638e3a12!8m2!3d40.0744282!4d-76.3259393",http://chinahouselancaster.com/,Pennsylvania,Chinese restaurant,"Chinese restaurant, Asian restaurant",2,4.1,0,,
3258,18840,China Garden,"https://www.google.com/maps/place/China+Garden/@34.2568183,-92.09088709999999,14z/data=!4m8!1m2!2m1!1sChina+Garden!3m4!1s0x862d39121f2c9f87:0x7d9d006613781020!8m2!3d34.2568183!4d-92.09088709999999",https://www.chinagardenbuffetar.com/,Arkansas,Chinese restaurant,"Chinese restaurant, Asian restaurant",2,3.8,1,华园,"https://www.google.com/maps/place/China+Garden/@34.2568193,-92.0904902,3a,75y,90t/data=!3m8!1e2!3m6!1sAF1QipPcfoLSl8XTwJfNf6_e1_d6pQJCydQ-YVidiunb!2e10!3e12!6shttps:%2F%2Flh5.googleusercontent.com%2Fp%2FAF1QipPcfoLSl8XTwJfNf6_e1_d6pQJCydQ-YVidiunb%3Dw203-h114-k-no!7i5312!8i2988!4m15!1m7!3m6!1s0x862d39121f2c9f87:0x7d9d006613781020!2sChina+Garden!8m2!3d34.2568193!4d-92.0904902!16s%2Fg%2F1tj1sg67!3m6!1s0x862d39121f2c9f87:0x7d9d006613781020!8m2!3d34.2568193!4d-92.0904902!10e5!16s%2Fg%2F1tj1sg67?entry=ttu"
3259,11094,Hunan House,"https://www.google.com/maps/place/Hunan+House/@40.7629269,-73.9765335,14z/data=!4m8!1m2!2m1!1sHunan+House!3m4!1s0x89c258fa185b3cad:0x5289aa9f66bef388!8m2!3d40.7629269!4d-73.9765335",,New York,Hunan restaurant,"Hunan restaurant, Chinese restaurant",2,4,1,湘水山庄,"https://www.google.com/maps/place/Hunan+House/@40.7629269,-73.9765335,3a,75y,90t/data=!3m8!1e2!3m6!1sAF1QipMUZ_gP1YpvsvvY8Q_Lg5myq4sYZ1YqCGcORhCX!2e10!3e12!6shttps:%2F%2Flh5.googleusercontent.com%2Fp%2FAF1QipMUZ_gP1YpvsvvY8Q_Lg5myq4sYZ1YqCGcORhCX%3Dw114-h86-k-no!7i4032!8i3024!4m10!1m2!2m1!1sHunan+House!3m6!1s0x89c258fa185b3cad:0x5289aa9f66bef388!8m2!3d40.7629269!4d-73.9765335!10e5!16s%2Fg%2F1q672_q1p?entry=ttu"
3260,32525,China Hut,"https://www.google.com/maps/place/China+Hut/@39.2412554,-94.52282439999999,14z/data=!4m8!1m2!2m1!1sChina+Hut!3m4!1s0x87c057d105f8aed5:0x8ae36f9e52765dba!8m2!3d39.2412554!4d-94.52282439999999",http://www.chinahutkcmo.com/,Missouri,Chinese restaurant,"Chinese restaurant, Sushi restaurant",2,4.5,0,,
3261,14530,China Kitchen,"https://www.google.com/maps/place/China+Kitchen/@36.781809599999995,-76.18946799999999,14z/data=!4m8!1m2!2m1!1sChina+Kitchen!3m4!1s0x89babc2df9b55331:0x180a3d308b1b3508!8m2!3d36.781809599999995!4d-76.18946799999999",http://www.chinakitchenva.com/,Virginia,Chinese restaurant,Chinese restaurant,2,3.8,0,,
3262,15518,Lucky China,"https://www.google.com/maps/place/Lucky+China/@36.022850999999996,-115.0463621,14z/data=!4m8!1m2!2m1!1sLucky+China!3m4!1s0x80c8d19df6007655:0xdba8e06d7e00f7ce!8m2!3d36.022850999999996!4d-115.0463621",https://www.luckychinanv.com/,Nevada,Chinese restaurant,"Chinese restaurant, Asian restaurant, Restaurant, Rice restaurant",2,4.2,0,,
3263,11931,Bao House,"https://www.google.com/maps/place/Bao+House/@40.6403622,-74.0042368,14z/data=!4m8!1m2!2m1!1sBao+House!3m4!1s0x89c25b11437a2a11:0x8f9640c203163317!8m2!3d40.6403622!4d-74.0042368",,New York,Chinese restaurant,Chinese restaurant,2,3.1,1,御品坊生煎包,"https://www.google.com/maps/place/Bao+House/@40.6403622,-74.0042368,3a,75y,90t/data=!3m8!1e2!3m6!1sAF1QipPFOULHZMHlSn6hu5Qa2wH9a6NSv_BdpBcagnhd!2e10!3e12!6shttps:%2F%2Flh5.googleusercontent.com%2Fp%2FAF1QipPFOULHZMHlSn6hu5Qa2wH9a6NSv_BdpBcagnhd%3Dw203-h129-k-no!7i3228!8i2056!4m12!1m2!2m1!1sBao+House!3m8!1s0x89c25b11437a2a11:0x8f9640c203163317!8m2!3d40.6403622!4d-74.0042368!10e5!14m1!1BCgIYIQ!16s%2Fg%2F11nxr_lzhr?entry=ttu"
3264,20984,Chinese Fast Food,"https://www.google.com/maps/place/Chinese+Fast+Food/@32.5247671,-95.6441483,14z/data=!4m8!1m2!2m1!1sChinese+Fast+Food!3m4!1s0x8649a3dfc4a0bc11:0xa5ac4416bdc642c!8m2!3d32.5247671!4d-95.6441483",,Texas,Chinese restaurant,Chinese restaurant,1,4.2,0,,
3265,16505,Asian Fusion Cafe,"https://www.google.com/maps/place/Asian+Fusion+Cafe/@33.4226562,-111.9257667,14z/data=!4m8!1m2!2m1!1sAsian+Fusion+Cafe!3m4!1s0x872b08e72f5ab01b:0x96718f5137723396!8m2!3d33.4226562!4d-111.9257667",https://qmenu.us/#/asian-fusion-cafe-tempe,Arizona,Chinese restaurant,Chinese restaurant,2,3.6,1,香港茶餐厅,"https://www.google.com/maps/place/Asian+Fusion+Cafe/@33.4226562,-111.9257667,3a,75y,90t/data=!3m8!1e2!3m6!1sAF1QipNuYgvUFXv639wCyoIi-5Mzr8RDAl7f7ITkc3l8!2e10!3e12!6shttps:%2F%2Flh5.googleusercontent.com%2Fp%2FAF1QipNuYgvUFXv639wCyoIi-5Mzr8RDAl7f7ITkc3l8%3Dw203-h270-k-no!7i3024!8i4032!4m12!1m2!2m1!1sAsian+Fusion+Cafe!3m8!1s0x872b08e72f5ab01b:0x96718f5137723396!8m2!3d33.4226562!4d-111.9257667!10e5!14m1!1BCgIYIQ!16s%2Fg%2F11cncbt6nz?entry=ttu"
3266,10478,Kam's Kitchen,"https://www.google.com/maps/place/Kam%27s+Kitchen/@40.682993499999995,-73.8065313,14z/data=!4m8!1m2!2m1!1sKam%27s+Kitchen!3m4!1s0x89c261d6fccb80a5:0xd06dc0370b58fec0!8m2!3d40.682993499999995!4d-73.8065313",,New York,Chinese restaurant,Chinese restaurant,2,3.9,1,金厨,"https://www.google.com/maps/place/Kam's+Kitchen/@40.6829935,-73.8065313,3a,75y,90t/data=!3m8!1e2!3m6!1sAF1QipNyoJel-vuQCS69hsnnyvmqCDENiRmdRjC_8tng!2e10!3e12!6shttps:%2F%2Flh5.googleusercontent.com%2Fp%2FAF1QipNyoJel-vuQCS69hsnnyvmqCDENiRmdRjC_8tng%3Dw203-h152-k-no!7i4032!8i3024!4m12!1m2!2m1!1sKam's+Kitchen!3m8!1s0x89c261d6fccb80a5:0xd06dc0370b58fec0!8m2!3d40.6829935!4d-73.8065313!10e5!14m1!1BCgIYIQ!16s%2Fg%2F11h3pkwc9g?entry=ttu"
3267,33074,Grand Wok,"https://www.google.com/maps/place/Grand+Wok/@39.0105469,-94.7697803,14z/data=!4m8!1m2!2m1!1sGrand+Wok!3m4!1s0x87c093aa1cb779c9:0x1e25377c4f3f4714!8m2!3d39.0105469!4d-94.7697803",http://www.grandwokks.com/,Kansas,Chinese restaurant,Chinese restaurant,2,4.2,1," 厚福
","https://www.google.com/maps/place/Grand+Wok/@39.0103974,-94.7697997,3a,75y,90t/data=!3m8!1e2!3m6!1sAF1QipN8aTey1q0E7HATGAvT5LAszyJn98u2PNGN7XvW!2e10!3e12!6shttps:%2F%2Flh5.googleusercontent.com%2Fp%2FAF1QipN8aTey1q0E7HATGAvT5LAszyJn98u2PNGN7XvW%3Dw203-h152-k-no!7i4032!8i3024!4m15!1m7!3m6!1s0x87c093aa1cb779c9:0x1e25377c4f3f4714!2sGrand+Wok!8m2!3d39.0105469!4d-94.7697803!16s%2Fg%2F1tds76h4!3m6!1s0x87c093aa1cb779c9:0x1e25377c4f3f4714!8m2!3d39.0105469!4d-94.7697803!10e5!16s%2Fg%2F1tds76h4?entry=ttu"
