sample_id,national_id,name,location_link,site,us_state,type,subtypes,area,rating,has_name,CH_name,source
3443,28937,New Canton Inn,"https://www.google.com/maps/place/New+Canton+Inn/@42.2701943,-83.1810555,14z/data=!4m8!1m2!2m1!1sNew+Canton+Inn!3m4!1s0x883b3536e09b5b41:0xc234f452412b5bee!8m2!3d42.2701943!4d-83.1810555",http://www.newcantoninn.com/,Michigan,Chinese restaurant,Chinese restaurant,2,3.8,1,新广东,"https://www.google.com/maps/place/New+Canton+Inn/@42.2700742,-83.1807715,3a,75y,90t/data=!3m8!1e2!3m6!1sAF1QipOyA6Q7l1K3_imS8WoUbfo7CBFBs75_uNYqsMbr!2e10!3e12!6shttps:%2F%2Flh5.googleusercontent.com%2Fp%2FAF1QipOyA6Q7l1K3_imS8WoUbfo7CBFBs75_uNYqsMbr%3Dw203-h152-k-no!7i4096!8i3072!4m15!1m7!3m6!1s0x883b3536e09b5b41:0xc234f452412b5bee!2sNew+Canton+Inn!8m2!3d42.2701943!4d-83.1810555!16s%2Fg%2F11h_b63pmb!3m6!1s0x883b3536e09b5b41:0xc234f452412b5bee!8m2!3d42.2701943!4d-83.1810555!10e5!16s%2Fg%2F11h_b63pmb?entry=ttu"
3445,30439,Golden Chow Mein Restaurant,"https://www.google.com/maps/place/Golden+Chow+Mein+Restaurant/@44.925343,-93.13045969999999,14z/data=!4m8!1m2!2m1!1sGolden+Chow+Mein+Restaurant!3m4!1s0x87f62afb84a263b5:0xf5bd054c0cc8f42c!8m2!3d44.925343!4d-93.13045969999999",http://www.goldenchowmein.com/,Minnesota,Chinese restaurant,"Chinese restaurant, Restaurant",2,4.4,1,金金,"https://www.google.com/maps/place/Golden+Chow+Mein+Restaurant/@44.9253075,-93.1306815,3a,75y,90t/data=!3m8!1e2!3m6!1sAF1QipPoFNcp8BKTQcTBIUBNAahKmoTA7mm1SxcVS8V8!2e10!3e12!6shttps:%2F%2Flh5.googleusercontent.com%2Fp%2FAF1QipPoFNcp8BKTQcTBIUBNAahKmoTA7mm1SxcVS8V8%3Dw203-h114-k-no!7i4160!8i2340!4m15!1m7!3m6!1s0x87f62afb84a263b5:0xf5bd054c0cc8f42c!2sGolden+Chow+Mein+Restaurant!8m2!3d44.925343!4d-93.1304597!16s%2Fg%2F1wn346zq!3m6!1s0x87f62afb84a263b5:0xf5bd054c0cc8f42c!8m2!3d44.925343!4d-93.1304597!10e5!16s%2Fg%2F1wn346zq?entry=ttu"
3447,18093,Hong Kong Chinese Restaurant,"https://www.google.com/maps/place/Hong+Kong+Chinese+Restaurant/@37.7550321,-87.15174689999999,14z/data=!4m8!1m2!2m1!1sHong+Kong+Chinese+Restaurant!3m4!1s0x886fb9f291cbafc9:0xa1a57cc0897292ef!8m2!3d37.7550321!4d-87.15174689999999",,Kentucky,Chinese restaurant,Chinese restaurant,2,4.3,1,香港,"https://www.google.com/maps/place/Hong+Kong+Chinese+Restaurant/@37.7550321,-87.1517469,3a,75y,90t/data=!3m8!1e2!3m6!1sAF1QipP2dmLiCmE812Yt0snRs3gUxWMGMfGBYA4ZGclr!2e10!3e12!6shttps:%2F%2Flh5.googleusercontent.com%2Fp%2FAF1QipP2dmLiCmE812Yt0snRs3gUxWMGMfGBYA4ZGclr%3Dw203-h270-k-no!7i3120!8i4160!4m12!1m2!2m1!1sHong+Kong+Chinese+Restaurant!3m8!1s0x886fb9f291cbafc9:0xa1a57cc0897292ef!8m2!3d37.7550321!4d-87.1517469!10e5!14m1!1BCgIYIQ!16s%2Fg%2F1tj7x3mn?entry=ttu"
3449,22670,Sichuan Style Restaurant,"https://www.google.com/maps/place/Sichuan+Style+Restaurant/@37.8913943,-122.282535,14z/data=!4m8!1m2!2m1!1sSichuan+Style+Restaurant!3m4!1s0x808579d193c74399:0x96f51a7eb7e8c219!8m2!3d37.8913943!4d-122.282535",http://sichuanstylerestaurant.com/,California,Chinese restaurant,Chinese restaurant,2,4.7,1,一品川湘,"https://www.google.com/maps/place/Sichuan+Style+Restaurant/@37.8913943,-122.282535,3a,75y,90t/data=!3m8!1e2!3m6!1sAF1QipOL8rB1C4fGSIa2VJQUWcoW2jUAhBgJFuPOelxL!2e10!3e12!6shttps:%2F%2Flh5.googleusercontent.com%2Fp%2FAF1QipOL8rB1C4fGSIa2VJQUWcoW2jUAhBgJFuPOelxL%3Dw120-h86-k-no!7i3603!8i2576!4m15!1m7!3m6!1s0x8085798b49706761:0x83dfdb46c6115489!2sSichuan+Style+Restaurant!8m2!3d37.8913736!4d-122.2825899!16s%2Fg%2F11h10v2g6f!3m6!1s0x8085798b49706761:0x83dfdb46c6115489!8m2!3d37.8913736!4d-122.2825899!10e5!16s%2Fg%2F11h10v2g6f?entry=ttu"
3454,20168,Yummy Street,"https://www.google.com/maps/place/Yummy+Street/@29.7033532,-95.5545511,14z/data=!4m8!1m2!2m1!1sYummy+Street!3m4!1s0x8640c336bfd37a1b:0xf5b634dea060c5a4!8m2!3d29.7033532!4d-95.5545511",,Texas,Cantonese restaurant,Cantonese restaurant,2,3.7,1,敦煌食街,"https://www.google.com/maps/place/Yummy+Street/@29.7033532,-95.5545511,3a,75y,90t/data=!3m8!1e2!3m6!1sAF1QipO9HJv6w24uuK1sMuv7W5N4Tg7yAzAZsA2RSAZb!2e10!3e12!6shttps:%2F%2Flh5.googleusercontent.com%2Fp%2FAF1QipO9HJv6w24uuK1sMuv7W5N4Tg7yAzAZsA2RSAZb%3Dw114-h86-k-no!7i4000!8i3000!4m15!1m7!3m6!1s0x8640c336bfd37a1b:0xf5b634dea060c5a4!2sYummy+Street!8m2!3d29.7033532!4d-95.5545511!16s%2Fg%2F11k7mr_662!3m6!1s0x8640c336bfd37a1b:0xf5b634dea060c5a4!8m2!3d29.7033532!4d-95.5545511!10e5!16s%2Fg%2F11k7mr_662?entry=ttu"
3455,14942,Asian BBQ & Noodle,"https://www.google.com/maps/place/Asian+BBQ+%26+Noodle/@36.1278283,-115.2241021,14z/data=!4m8!1m2!2m1!1sAsian+BBQ+%26+Noodle!3m4!1s0x80c8c6d2067da0df:0x5498690bb556dc66!8m2!3d36.1278283!4d-115.2241021",http://www.asianbbqnoodle.com/,Nevada,Chinese restaurant,"Chinese restaurant, Barbecue restaurant, Restaurant",2,4.1,1,松记烧腊车仔面,"https://www.google.com/maps/place/Asian+BBQ+%26+Noodle/@36.1278283,-115.2241021,3a,75y,90t/data=!3m8!1e2!3m6!1sAF1QipPZkVq2SUjVvAFYDVFqjlv8VxJ10ADSL5S5LYko!2e10!3e12!6shttps:%2F%2Flh5.googleusercontent.com%2Fp%2FAF1QipPZkVq2SUjVvAFYDVFqjlv8VxJ10ADSL5S5LYko%3Dw203-h152-k-no!7i4032!8i3024!4m10!1m2!2m1!1sAsian+BBQ+%26+Noodle!3m6!1s0x80c8c6d2067da0df:0x5498690bb556dc66!8m2!3d36.1278283!4d-115.2241021!10e5!16s%2Fg%2F1x5fbn3k?entry=ttu"
3458,19721,Wong's Express,"https://www.google.com/maps/place/Wong%27s+Express/@32.483050999999996,-96.9946782,14z/data=!4m8!1m2!2m1!1sWong%27s+Express!3m4!1s0x864ef37740166597:0xae9d8fc6f50750fb!8m2!3d32.483050999999996!4d-96.9946782",https://wongsexpress.square.site/,Texas,Chinese restaurant,"Chinese restaurant, Restaurant",2,3.9,1,旺市,"https://www.google.com/maps/place/Wong's+Express/@32.4830339,-96.9944709,3a,78.9y,90t/data=!3m8!1e2!3m6!1sAF1QipMiaojiC_ekepR6wJp1T12Tk3o8snQhFrqDGX8v!2e10!3e12!6shttps:%2F%2Flh5.googleusercontent.com%2Fp%2FAF1QipMiaojiC_ekepR6wJp1T12Tk3o8snQhFrqDGX8v%3Dw203-h125-k-no!7i1493!8i923!4m17!1m7!3m6!1s0x864ef37740166597:0xae9d8fc6f50750fb!2sWong's+Express!8m2!3d32.483051!4d-96.9946782!16s%2Fg%2F1vppsyjb!3m8!1s0x864ef37740166597:0xae9d8fc6f50750fb!8m2!3d32.483051!4d-96.9946782!10e5!14m1!1BCgIYIQ!16s%2Fg%2F1vppsyjb?entry=ttu"
3459,23017,Golden Dragon Restaurant,"https://www.google.com/maps/place/Golden+Dragon+Restaurant/@46.9775837,-123.88499569999999,14z/data=!4m8!1m2!2m1!1sGolden+Dragon+Restaurant!3m4!1s0x549239a786dc0087:0xf60b94286fa14e98!8m2!3d46.9775837!4d-123.88499569999999",,Washington,Chinese restaurant,Chinese restaurant,1,3.7,1,龙酒家,"https://www.google.com/maps/place/Golden+Dragon+Restaurant/@46.9776687,-123.8847801,3a,29y,226.32h,97.76t/data=!3m7!1e1!3m5!1sNt5D6Va4JAkjKvZsaOnYGQ!2e0!6shttps:%2F%2Fstreetviewpixels-pa.googleapis.com%2Fv1%2Fthumbnail%3Fpanoid%3DNt5D6Va4JAkjKvZsaOnYGQ%26cb_client%3Dmaps_sv.tactile.gps%26w%3D203%26h%3D100%26yaw%3D241.15938%26pitch%3D0%26thumbfov%3D100!7i16384!8i8192!4m12!1m2!2m1!1sGolden+Dragon+Restaurant!3m8!1s0x549239a786dc0087:0xf60b94286fa14e98!8m2!3d46.9775837!4d-123.8849957!10e5!14m1!1BCgIgARICCAI!16s%2Fg%2F1td71q5c?entry=ttu"
3464,29752,China Moon Restaurant,"https://www.google.com/maps/place/China+Moon+Restaurant/@41.702374899999995,-93.5973415,14z/data=!4m8!1m2!2m1!1sChina+Moon+Restaurant!3m4!1s0x87ee9ab485f762f9:0xded027ddf1a75ea8!8m2!3d41.702374899999995!4d-93.5973415",https://chinamoonia.com/,Iowa,Chinese restaurant,"Chinese restaurant, Restaurant",2,4.2,1,"月华饭店
","https://www.google.com/maps/place/China+Moon+Restaurant/@41.7023749,-93.5973415,3a,75y,90t/data=!3m8!1e2!3m6!1sAF1QipNCPlgZ-gNTeHuTZ0H5PA34zJPqdnz1AgwnJQr1!2e10!3e12!6shttps:%2F%2Flh5.googleusercontent.com%2Fp%2FAF1QipNCPlgZ-gNTeHuTZ0H5PA34zJPqdnz1AgwnJQr1%3Dw203-h264-k-no!7i2980!8i3883!4m10!1m2!2m1!1sChina+Moon+Restaurant!3m6!1s0x87ee9ab485f762f9:0xded027ddf1a75ea8!8m2!3d41.7023749!4d-93.5973415!10e5!16s%2Fg%2F1tdywy1d?entry=ttu"
3466,4306,China House,"https://www.google.com/maps/place/China+House/@42.2055231,-72.6111544,14z/data=!4m8!1m2!2m1!1sChina+House!3m4!1s0x89e6dc1f6468ee6d:0x5358127e4703569a!8m2!3d42.2055231!4d-72.6111544",http://www.eatchinahouse.com/,Massachusetts,Chinese restaurant,"Chinese restaurant, Delivery Restaurant",2,4.1,1,华园,"https://www.google.com/maps/place/China+House/@42.2055231,-72.6111544,2a,54.2y/data=!3m8!1e2!3m6!1sAF1QipO5Z8gGA0FmCbZoS--e0UmPwC7ysISu59gfVIra!2e10!3e12!6shttps:%2F%2Flh5.googleusercontent.com%2Fp%2FAF1QipO5Z8gGA0FmCbZoS--e0UmPwC7ysISu59gfVIra%3Dw86-h145-k-no!7i1080!8i1825!4m10!1m2!2m1!1sChina+House!3m6!1s0x89e6dc1f6468ee6d:0x5358127e4703569a!8m2!3d42.2055231!4d-72.6111544!10e5!16s%2Fg%2F1tk1n_yy?entry=ttu"
3467,16248,Mayflower Chinese Cuisine,"https://www.google.com/maps/place/Mayflower+Chinese+Cuisine/@33.3486079,-111.8566597,14z/data=!4m8!1m2!2m1!1sMayflower+Chinese+Cuisine!3m4!1s0x872ba9ddcf893803:0x1c958b2dfcf53b83!8m2!3d33.3486079!4d-111.8566597",https://www.mayflowerchandler.com/,Arizona,Chinese restaurant,Chinese restaurant,2,4.5,1,五月花,"https://www.google.com/maps/place/Mayflower+Chinese+Cuisine/@33.3486078,-111.8567426,3a,35y,58.11h,95.66t/data=!3m7!1e1!3m5!1s839DvxoM25sv0Ef9fYKevA!2e0!6shttps:%2F%2Fstreetviewpixels-pa.googleapis.com%2Fv1%2Fthumbnail%3Fpanoid%3D839DvxoM25sv0Ef9fYKevA%26cb_client%3Dmaps_sv.tactile.gps%26w%3D203%26h%3D100%26yaw%3D92.429436%26pitch%3D0%26thumbfov%3D100!7i16384!8i8192!4m17!1m7!3m6!1s0x872ba9ddcf893803:0x1c958b2dfcf53b83!2sMayflower+Chinese+Cuisine!8m2!3d33.3486079!4d-111.8566597!16s%2Fg%2F11h0rw6mgv!3m8!1s0x872ba9ddcf893803:0x1c958b2dfcf53b83!8m2!3d33.3486079!4d-111.8566597!10e5!14m1!1BCgIgARICCAI!16s%2Fg%2F11h0rw6mgv?entry=ttu"
3468,18592,"Great Wall Buffet(Dine in or order by menus,and to go)","https://www.google.com/maps/place/Great+Wall+Buffet%28Dine+in+or+order+by+menus%2Cand+to+go%29/@34.653782899999996,-93.0569565,14z/data=!4m8!1m2!2m1!1sGreat+Wall+Buffet%28Dine+in+or+order+by+menus%2Cand+to+go%29!3m4!1s0x87cd262c989fc7d7:0x377c788427b14b92!8m2!3d34.653782899999996!4d-93.0569565",,Arkansas,Delivery Chinese restaurant,"Delivery Chinese restaurant, Buffet restaurant",0,3.7,1,长城,"https://www.google.com/maps/place/Great+Wall+Buffet(Dine+in+or+order+by+menus,and+to+go)/@34.6537986,-93.0572978,3a,75y,90t/data=!3m8!1e2!3m6!1sAF1QipNUKQKP_Ili9KdpfPrNy60-n57-Yvc01zwIyccf!2e10!3e12!6shttps:%2F%2Flh5.googleusercontent.com%2Fp%2FAF1QipNUKQKP_Ili9KdpfPrNy60-n57-Yvc01zwIyccf%3Dw203-h270-k-no!7i3024!8i4032!4m17!1m7!3m6!1s0x87cd262c989fc7d7:0x377c788427b14b92!2sGreat+Wall+Buffet(Dine+in+or+order+by+menus,and+to+go)!8m2!3d34.6537829!4d-93.0569565!16s%2Fg%2F1tgs1gfz!3m8!1s0x87cd262c989fc7d7:0x377c788427b14b92!8m2!3d34.6537829!4d-93.0569565!10e5!14m1!1BCgIYIQ!16s%2Fg%2F1tgs1gfz?entry=ttu"
3470,16123,Red Dragon Chinese Bistro,"https://www.google.com/maps/place/Red+Dragon+Chinese+Bistro/@40.561878,-111.931336,14z/data=!4m8!1m2!2m1!1sRed+Dragon+Chinese+Bistro!3m4!1s0x87528619cd449955:0xea03e5d56cabd6fe!8m2!3d40.561878!4d-111.931336",https://reddragonuttogo.com/,Utah,Chinese restaurant,Chinese restaurant,2,4.4,1,龙,"https://www.google.com/maps/place/Red+Dragon+Chinese+Bistro/@40.562147,-111.9313826,3a,15y,163.79h,98.34t/data=!3m6!1e1!3m4!1sd38jT0gwKBJp5HeFwEMskQ!2e0!7i16384!8i8192!4m17!1m7!3m6!1s0x87528619cd449955:0xea03e5d56cabd6fe!2sRed+Dragon+Chinese+Bistro!8m2!3d40.561878!4d-111.931336!16s%2Fg%2F12jmjzy9t!3m8!1s0x87528619cd449955:0xea03e5d56cabd6fe!8m2!3d40.561878!4d-111.931336!10e5!14m1!1BCgIgARICCAI!16s%2Fg%2F12jmjzy9t?entry=ttu"
3471,11453,Spiceville,"https://www.google.com/maps/place/Spiceville/@41.4561576,-74.53236199999999,14z/data=!4m8!1m2!2m1!1sSpiceville!3m4!1s0x89c3353884a6b4f5:0x43b3b20a99962cae!8m2!3d41.4561576!4d-74.53236199999999",,New York,Chinese restaurant,Chinese restaurant,1,4.7,1,香村一品,"https://www.google.com/maps/place/Spiceville/@41.4560952,-74.5323068,3a,75y,90t/data=!3m8!1e2!3m6!1sAF1QipM6AgL3xHWZ3bWeKTAmS6Jk9sI49CbQxGmR8VNx!2e10!3e12!6shttps:%2F%2Flh5.googleusercontent.com%2Fp%2FAF1QipM6AgL3xHWZ3bWeKTAmS6Jk9sI49CbQxGmR8VNx%3Dw203-h270-k-no!7i3024!8i4032!4m15!1m7!3m6!1s0x89c3353884a6b4f5:0x43b3b20a99962cae!2sSpiceville!8m2!3d41.4561576!4d-74.532362!16s%2Fg%2F11qnrd9mqw!3m6!1s0x89c3353884a6b4f5:0x43b3b20a99962cae!8m2!3d41.4561576!4d-74.532362!10e5!16s%2Fg%2F11qnrd9mqw?entry=ttu"
3476,16585,Hunan Garden,"https://www.google.com/maps/place/Hunan+Garden/@41.267887099999996,-110.96507659999999,14z/data=!4m8!1m2!2m1!1sHunan+Garden!3m4!1s0x87517922b371aac7:0xe8297bad36b0931d!8m2!3d41.267887099999996!4d-110.96507659999999",,Wyoming,Chinese restaurant,Chinese restaurant,1,4.5,1,湖南苑,"https://www.google.com/maps/@41.268001,-110.9648063,3a,75y,237.21h,90t/data=!3m7!1e1!3m5!1shVFvFel0NouIHqJW3rEWog!2e0!6shttps:%2F%2Fstreetviewpixels-pa.googleapis.com%2Fv1%2Fthumbnail%3Fpanoid%3DhVFvFel0NouIHqJW3rEWog%26cb_client%3Dsearch.gws-prod.gps%26w%3D86%26h%3D86%26yaw%3D237.2069%26pitch%3D0%26thumbfov%3D100!7i16384!8i8192?entry=ttu"
3477,23461,Red Panda Kit,"https://www.google.com/maps/place/Red+Panda+Kit/@34.1653735,-118.62603809999999,14z/data=!4m8!1m2!2m1!1sRed+Panda+Kit!3m4!1s0x80c29e881b53bec1:0x39f0c247f067a565!8m2!3d34.1653735!4d-118.62603809999999",,California,Chinese restaurant,Chinese restaurant,2,5.0,1,上海人家,"https://www.google.com/maps/@34.165261,-118.6260011,3a,75y,342.8h,90t/data=!3m7!1e1!3m5!1sP1fy4uLnwowiUqVlslh1QQ!2e0!6shttps:%2F%2Fstreetviewpixels-pa.googleapis.com%2Fv1%2Fthumbnail%3Fpanoid%3DP1fy4uLnwowiUqVlslh1QQ%26cb_client%3Dsearch.gws-prod.gps%26w%3D86%26h%3D86%26yaw%3D342.80447%26pitch%3D0%26thumbfov%3D100!7i16384!8i8192?entry=ttu"
3479,14892,Hunan Cafe,"https://www.google.com/maps/place/Hunan+Cafe/@38.799686699999995,-77.31841349999999,14z/data=!4m8!1m2!2m1!1sHunan+Cafe!3m4!1s0x89b64f002391cd9b:0x210cb6ac18bc40!8m2!3d38.799686699999995!4d-77.31841349999999",https://hunancafeburke88.com/,Virginia,Chinese restaurant,Chinese restaurant,2,4.0,1,湖南,"https://www.google.com/maps/place/Hunan+Cafe/@38.7996867,-77.3180383,16a,50.4y/data=!3m8!1e2!3m6!1sAF1QipP-bsplwOIFvMrx46pAtUE_BGtGoGT7dTor6MoA!2e10!3e12!6shttps:%2F%2Flh5.googleusercontent.com%2Fp%2FAF1QipP-bsplwOIFvMrx46pAtUE_BGtGoGT7dTor6MoA%3Dw203-h152-k-no!7i4032!8i3024!4m12!1m2!2m1!1sHunan+Cafe!3m8!1s0x89b64f002391cd9b:0x210cb6ac18bc40!8m2!3d38.7996867!4d-77.3184135!10e5!14m1!1BCgIYIQ!16s%2Fg%2F11sqr3jz0p?entry=ttu"
3481,10555,New Main Moons,"https://www.google.com/maps/place/New+Main+Moons/@42.5680009,-77.5913577,14z/data=!4m8!1m2!2m1!1sNew+Main+Moons!3m4!1s0x89d1749a11240913:0x52b9b6f8a6e56feb!8m2!3d42.5680009!4d-77.5913577",,New York,Chinese restaurant,Chinese restaurant,0,4.6,1,明月,"https://www.google.com/maps/place/New+Main+Moons/@42.567997,-77.5915518,3a,75y,90t/data=!3m8!1e2!3m6!1sAF1QipPuBCXDRRKON9K-7OfpCo6lSoI9wI7QU2DCObss!2e10!3e12!6shttps:%2F%2Flh5.googleusercontent.com%2Fp%2FAF1QipPuBCXDRRKON9K-7OfpCo6lSoI9wI7QU2DCObss%3Dw203-h130-k-no!7i4020!8i2584!4m15!1m7!3m6!1s0x89d1749a11240913:0x52b9b6f8a6e56feb!2sNew+Main+Moons!8m2!3d42.5680009!4d-77.5913577!16s%2Fg%2F1tcv792p!3m6!1s0x89d1749a11240913:0x52b9b6f8a6e56feb!8m2!3d42.5680009!4d-77.5913577!10e5!16s%2Fg%2F1tcv792p?entry=ttu"
3482,15575,Red 8,"https://www.google.com/maps/place/Red+8/@36.1258473,-115.1655428,14z/data=!4m8!1m2!2m1!1sRed+8!3m4!1s0x80c8c414f11eb46f:0xe015b289d04e5ccc!8m2!3d36.1258473!4d-115.1655428",https://www.wynnlasvegas.com/dining/casual-dining/red-8,Nevada,Chinese restaurant,"Chinese restaurant, Asian restaurant",2,4.2,1,红粥面,"https://www.google.com/maps/place/Red+8/@36.125616,-115.1660033,3a,96.7y/data=!3m8!1e2!3m6!1sAF1QipPN4M51FP3xxNFNBPlLS19HUpClnCObsLwuyKLg!2e10!3e12!6shttps:%2F%2Flh5.googleusercontent.com%2Fp%2FAF1QipPN4M51FP3xxNFNBPlLS19HUpClnCObsLwuyKLg%3Dw155-h86-k-no!7i1024!8i566!4m15!1m7!3m6!1s0x80c8c414f11eb46f:0xe015b289d04e5ccc!2sRed+8!8m2!3d36.1258473!4d-115.1655428!16s%2Fg%2F1vkxmjwt!3m6!1s0x80c8c414f11eb46f:0xe015b289d04e5ccc!8m2!3d36.1258473!4d-115.1655428!10e5!16s%2Fg%2F1vkxmjwt?entry=ttu"
3483,5246,Man Yee,"https://www.google.com/maps/place/Man+Yee/@43.19462,-71.539107,14z/data=!4m8!1m2!2m1!1sMan+Yee!3m4!1s0x89e26a9b0ee225a1:0xd0a53fb7359d4a51!8m2!3d43.19462!4d-71.539107",http://www.manyeeconcord0001.com/index.html,New Hampshire,Chinese restaurant,"Chinese restaurant, Delivery Restaurant",1,4.1,1,万宜,"https://www.google.com/maps/place/Man+Yee/@43.19462,-71.539107,3a,75y,90t/data=!3m8!1e2!3m6!1sAF1QipMZxmze8IKyGo9ytGP6W2UDoGip-h3ZKRDMldzW!2e10!3e12!6shttps:%2F%2Flh5.googleusercontent.com%2Fp%2FAF1QipMZxmze8IKyGo9ytGP6W2UDoGip-h3ZKRDMldzW%3Dw114-h86-k-no!7i4032!8i3024!4m10!1m2!2m1!1sMan+Yee!3m6!1s0x89e26a9b0ee225a1:0xd0a53fb7359d4a51!8m2!3d43.19462!4d-71.539107!10e5!16s%2Fg%2F12q4sn27r?entry=ttu"
3484,6845,Fu Lay Chinese Restaurant,"https://www.google.com/maps/place/Fu+Lay+Chinese+Restaurant/@40.9864684,-75.1907585,14z/data=!4m8!1m2!2m1!1sFu+Lay+Chinese+Restaurant!3m4!1s0x89c4884f743c5fa9:0xafb34bb597728855!8m2!3d40.9864684!4d-75.1907585",http://www.fulaystroudsburg.com/,Pennsylvania,Chinese restaurant,Chinese restaurant,2,4.4,1,福来,"https://www.google.com/maps/place/Fu+Lay+Chinese+Restaurant/@40.9864684,-75.1907585,3a,75y,90t/data=!3m8!1e2!3m6!1sAF1QipPQXjThAqr0lSCygvpGj2mEqFwEGe7CtUE65JwI!2e10!3e12!6shttps:%2F%2Flh5.googleusercontent.com%2Fp%2FAF1QipPQXjThAqr0lSCygvpGj2mEqFwEGe7CtUE65JwI%3Dw203-h129-k-no!7i4032!8i2580!4m17!1m7!3m6!1s0x89c4884f743c5fa9:0xafb34bb597728855!2sFu+Lay+Chinese+Restaurant!8m2!3d40.9864684!4d-75.1907585!16s%2Fg%2F1tmpwy2b!3m8!1s0x89c4884f743c5fa9:0xafb34bb597728855!8m2!3d40.9864684!4d-75.1907585!10e5!14m1!1BCgIYIQ!16s%2Fg%2F1tmpwy2b?entry=ttu"
3485,28719,Shanghai Grill & Bar,"https://www.google.com/maps/place/Shanghai+Grill+%26+Bar/@42.7682311,-86.0876605,14z/data=!4m8!1m2!2m1!1sShanghai+Grill+%26+Bar!3m4!1s0x8819ed64a6494ce7:0xf4ba80e04b2b0b96!8m2!3d42.7682311!4d-86.0876605",http://www.shanghaigrillholland.com/,Michigan,Chinese restaurant,"Chinese restaurant, Sushi restaurant",2,4.3,1,上海酒家,"https://www.google.com/maps/place/Shanghai+Grill+%26+Bar/@42.7683856,-86.0874377,3a,75y,90t/data=!3m8!1e2!3m6!1sAF1QipMcseMcpPo8a6uw5_NyQcUOy4JdxZJZbcB6RWq4!2e10!3e12!6shttps:%2F%2Flh5.googleusercontent.com%2Fp%2FAF1QipMcseMcpPo8a6uw5_NyQcUOy4JdxZJZbcB6RWq4%3Dw203-h269-k-no!7i3072!8i4080!4m17!1m7!3m6!1s0x8819ed64a6494ce7:0xf4ba80e04b2b0b96!2sShanghai+Grill+%26+Bar!8m2!3d42.7682311!4d-86.0876605!16s%2Fg%2F11bxjlmlr1!3m8!1s0x8819ed64a6494ce7:0xf4ba80e04b2b0b96!8m2!3d42.7682311!4d-86.0876605!10e5!14m1!1BCgIgAQ!16s%2Fg%2F11bxjlmlr1?entry=ttu"
3486,21742,Fortune BBQ Noodle House,"https://www.google.com/maps/place/Fortune+BBQ+Noodle+House/@45.522543,-122.5786425,14z/data=!4m8!1m2!2m1!1sFortune+BBQ+Noodle+House!3m4!1s0x5495a154ff691985:0x63c084dd74e82ca9!8m2!3d45.522543!4d-122.5786425",https://www.facebook.com/FortuneBBQNoodleHouse/,Oregon,Chinese restaurant,Chinese restaurant,2,4.5,1,好景烧腊,"https://www.google.com/maps/place/Fortune+BBQ+Noodle+House/@45.5225546,-122.578836,3a,75y,90t/data=!3m8!1e2!3m6!1sAF1QipNjJjzVdWvhRUOTWyEsHY0xo8bRDR1e04kgtShO!2e10!3e12!6shttps:%2F%2Flh5.googleusercontent.com%2Fp%2FAF1QipNjJjzVdWvhRUOTWyEsHY0xo8bRDR1e04kgtShO%3Dw114-h86-k-no!7i4032!8i3024!4m15!1m7!3m6!1s0x5495a154ff691985:0x63c084dd74e82ca9!2sFortune+BBQ+Noodle+House!8m2!3d45.522543!4d-122.5786425!16s%2Fg%2F11s7sxw0rl!3m6!1s0x5495a154ff691985:0x63c084dd74e82ca9!8m2!3d45.522543!4d-122.5786425!10e5!16s%2Fg%2F11s7sxw0rl?entry=ttu"
3487,6122,China Fortune,"https://www.google.com/maps/place/China+Fortune/@40.280837299999995,-79.8344007,14z/data=!4m8!1m2!2m1!1sChina+Fortune!3m4!1s0x8834e41b7de0c0a9:0x34c86d9ab1951602!8m2!3d40.280837299999995!4d-79.8344007",https://www.chinafortuneorder.com/,Pennsylvania,Chinese restaurant,Chinese restaurant,2,4.4,1,福,"https://www.google.com/maps/place/China+Fortune/@40.2807231,-79.834544,3a,75y,90t/data=!3m8!1e2!3m6!1sAF1QipPL2q9bnURqq2F1FpR8Ej3ICA3y6Mx_bomVw6ev!2e10!3e12!6shttps:%2F%2Flh5.googleusercontent.com%2Fp%2FAF1QipPL2q9bnURqq2F1FpR8Ej3ICA3y6Mx_bomVw6ev%3Dw129-h86-k-no!7i4928!8i3264!4m15!1m7!3m6!1s0x8834e41b7de0c0a9:0x34c86d9ab1951602!2sChina+Fortune!8m2!3d40.2808373!4d-79.8344007!16s%2Fg%2F1td7tvd0!3m6!1s0x8834e41b7de0c0a9:0x34c86d9ab1951602!8m2!3d40.2808373!4d-79.8344007!10e5!16s%2Fg%2F1td7tvd0?entry=ttu"
