,sample_id,national_id,English_Name,Chinese_Name,Personal_Name,Specialty,Positivity,Culture,Location,Ambiance,Pun_Creative,Romanized,Relationship
935,2829.0,15353.0,Hong Kong,香港,0,0,0,0,1,0,0,0,0
936,1564.0,21024.0,HK Dim Sum,香港点心城,0,1,0,0,1,0,0,0,0
937,2348.0,27373.0,Joy Food One,珍味园,0,0,1,0,0,0,0,0,0
938,1697.0,14276.0,Tray Ting House,"翠庭楼
",0,0,0,0,0,1,0,1,0
939,1247.0,5725.0,China Fortune,财进楼,0,0,1,0,1,0,0,0,0
940,889.0,31346.0,Great Wall of China,长城,0,0,0,1,1,0,0,0,0
941,2320.0,32899.0,China,华城,0,0,0,0,1,0,0,0,0
942,2763.0,19003.0,China Buffet,中国,0,1,0,0,1,0,0,0,0
943,1640.0,14173.0,Eastern Restaurant,东都,0,0,0,0,1,0,0,0,0
944,420.0,3266.0,Canton House Restaurant,富丽华酒楼,0,0,0,0,1,1,0,0,0
945,283.0,14137.0,Hunan Garden,湖南园,0,0,0,0,1,1,0,0,0
946,3254.0,580.0,Square Garden Chinese Restaurant,方园,0,0,0,0,1,1,0,0,0
947,3487.0,6122.0,China Fortune,福,0,0,1,0,1,0,0,0,0
948,2265.0,25377.0,Mr.Pang BBQ,胖哥烧烤,1,1,0,0,0,0,0,0,0
949,1366.0,16758.0,Ming House Chinese Restaurant,明屋小馆,1,0,0,0,1,1,0,0,0
950,53.0,23504.0,Fortune Gourmet Kitchen,幸福楼酒家,0,0,1,0,0,1,0,0,0
951,3057.0,104.0,China Garden,中华,0,0,0,0,1,1,0,0,0
952,1421.0,3762.0,CHINA EAST,中国园,0,0,0,0,1,0,0,0,0
953,2906.0,17691.0,China King Super Buffet,帝王,0,1,1,0,1,0,0,0,0
954,1253.0,23661.0,151 Days,鸡汤屋,0,0,0,0,0,0,0,0,0
955,2885.0,30145.0,Chang Jiang,"
长江",0,0,0,0,0,0,0,1,0
956,2214.0,29822.0,Yen Hing Dragon Restaurant,燃兴龙,0,0,0,1,0,0,0,1,0
957,2731.0,9270.0,China Town,"
中国城",0,0,0,0,1,1,0,0,0
958,2565.0,23713.0,Seafood Kingdom,皇朝大酒楼,0,1,1,0,0,0,0,0,0
959,3237.0,23852.0,Yummy Time,美味时光,0,0,1,0,0,0,0,0,0
960,980.0,6470.0,Yummi Japan,寿司,0,0,1,0,1,0,0,0,0
961,2101.0,28582.0,Jing Jing Garden,晶晶家园,0,0,0,0,0,1,0,1,0
962,3167.0,32508.0,Grandview Buffet,快乐庭,0,1,1,0,0,0,0,0,0
963,2944.0,19523.0,New China Restaurant,欣华,0,0,0,0,1,0,0,0,0
964,1875.0,23237.0,Blue Moon Cafe and Karaoke,"港式茶餐厅
",0,0,0,0,0,1,0,0,0
965,1362.0,14516.0,Golden Wok,金福,0,1,1,0,0,0,0,0,0
966,1186.0,15748.0,Double Dragon,双龙,0,0,0,1,0,0,0,0,0
967,1655.0,7248.0,Taste of China,中国风味,0,0,0,0,1,0,0,0,0
968,3466.0,4306.0,China House,华园,0,0,0,0,1,1,0,0,0
969,3193.0,20167.0,Tian Tian Lu Chuaner,天天,0,0,0,0,0,0,0,1,0
970,2123.0,26628.0,Little Skewer,从前的小酒馆,0,1,0,0,0,0,0,0,0
971,1686.0,15871.0,Yummy House,香满楼,0,0,1,0,0,1,0,0,0
972,777.0,29762.0,Hunan Palace,湖南宫,0,0,0,0,1,1,0,0,0
973,1977.0,13260.0,Lam's Garden,林园,1,0,0,0,0,1,0,0,0
974,2537.0,12869.0,Double Happiness Chinese Restaurant,囍,0,0,1,0,1,0,0,0,0
975,275.0,7411.0,Panda,熊猫,0,0,0,1,0,0,0,0,0
976,968.0,13363.0,Lamei Hot Pot,辣妹,0,1,0,0,0,0,0,1,0
977,1271.0,18558.0,Canton Garden,广东园,0,0,0,0,1,1,0,0,0
978,608.0,3369.0,Hong Kong Island Chinese Restaurant,香港楼,0,0,0,0,1,0,0,0,0
979,3818.0,12124.0,Double,得宝,0,0,0,0,0,0,1,0,0
980,1156.0,32478.0,Hunan Garden,湖南,0,0,0,0,1,1,0,0,0
981,1919.0,17411.0,A Taste of China,福园,0,0,0,0,1,0,0,0,0
982,3965.0,853.0,China One,锦辉,0,0,0,0,1,0,0,0,0
983,2227.0,4579.0,Asian Paradise,亚洲城,0,0,1,0,1,0,0,0,0
984,3875.0,9699.0,Elegant,富丽,0,0,1,0,0,0,0,0,0
985,99.0,5841.0,Hunan Star Restaurant,天湘楼,0,0,0,0,1,0,0,0,0
986,1736.0,20931.0,Peking Chinese Restaurant,北京,0,0,0,0,1,0,0,0,0
987,1224.0,22092.0,Golden Fountain Restaurant,金泉,0,0,1,0,0,0,0,0,0
988,3800.0,6287.0,China chef,唐宫,0,0,1,0,1,0,0,0,0
989,1682.0,10503.0,new King wok,金凤阁,0,1,1,0,0,0,0,0,0
990,3992.0,29685.0,Tsing Tsao South,青岛,0,0,0,0,1,0,0,0,0
991,1679.0,10953.0,NEW EAST WOK INC,东,0,1,0,0,1,0,0,0,0
992,2018.0,32128.0,King's Wok,皇厨,0,1,1,0,0,0,0,0,0
993,2450.0,8893.0,Sky Dragon,天龙,0,0,0,1,0,0,0,0,0
994,509.0,11359.0,Annie's First Wok,第一家,1,1,0,0,0,0,0,0,0
995,3397.0,28644.0,North Garden,北园,0,0,0,0,1,1,0,0,0
996,3929.0,20751.0,Run Da,红灯笼,0,0,0,0,0,0,0,1,0
997,1470.0,30298.0,Shanghai Bistro,上海,0,0,0,0,1,1,0,0,0
998,356.0,16695.0,Panda Buffet,满圆,0,1,0,1,0,0,0,0,0
999,953.0,3399.0,Red Leaves Restaurant,红叶,0,0,1,0,0,0,0,0,0
1000,,,,,119,188,285,117,537,332,18,122,13
